,value,percentage,datetime,type,cod_ccaa,ccaa
542,4988.758,0.1398440919228116,2019,Otras renovables,6,Cantabria
543,6202.597,0.1763191092586026,2019,Otras renovables,6,Cantabria
544,6463.383,0.1988917894146017,2019,Otras renovables,6,Cantabria
545,6214.583,0.2306350298293451,2019,Otras renovables,6,Cantabria
546,6304.203,0.2841241418467538,2019,Otras renovables,6,Cantabria
547,6447.88,0.3600397569909765,2019,Otras renovables,6,Cantabria
548,5977.142,0.271260864245536,2019,Otras renovables,6,Cantabria
549,6039.361,0.1875117818526611,2019,Otras renovables,6,Cantabria
550,6002.143,0.1167627571239901,2019,Otras renovables,6,Cantabria
551,6024.545,0.1094482789711422,2019,Otras renovables,6,Cantabria
552,3491.6665,0.0995204534279384,2018,Residuos renovables,6,Cantabria
553,3104.1215,0.0626492041940103,2019,Residuos renovables,6,Cantabria
554,3487.364,0.0977572477527079,2019,Residuos renovables,6,Cantabria
555,2729.852,0.0776005716714813,2019,Residuos renovables,6,Cantabria
556,3505.4205,0.1078691075394461,2019,Residuos renovables,6,Cantabria
557,3380.5175,0.1254574529700743,2019,Residuos renovables,6,Cantabria
558,3433.519,0.1547452769825978,2019,Residuos renovables,6,Cantabria
559,3428.761,0.1914567698561601,2019,Residuos renovables,6,Cantabria
560,3365.859,0.1527529078727953,2019,Residuos renovables,6,Cantabria
561,3476.0315,0.1079248053462905,2019,Residuos renovables,6,Cantabria
562,1043.4315,0.0202984065541292,2019,Residuos renovables,6,Cantabria
563,3469.3295,0.0630275220715943,2019,Residuos renovables,6,Cantabria
564,17217.348,0.4874361739267459,2019,Hidráulica,6,Cantabria
565,13735.378,0.4589252260311596,2020,Hidráulica,6,Cantabria
566,19071.777,0.5678941098550283,2020,Hidráulica,6,Cantabria
567,27640.193,0.613236508904874,2020,Hidráulica,6,Cantabria
568,15828.688,0.5236024519063702,2020,Hidráulica,6,Cantabria
569,10297.485,0.4404705297196775,2020,Hidráulica,6,Cantabria
570,10035.132,0.4404830220170358,2020,Hidráulica,6,Cantabria
571,5798.843,0.2755949851190599,2020,Hidráulica,6,Cantabria
572,5940.097,0.282550230093924,2020,Hidráulica,6,Cantabria
573,19866.496,0.50887941152611,2020,Hidráulica,6,Cantabria
574,11018.017,0.3538095334278044,2020,Hidráulica,6,Cantabria
575,24967.619,0.5535293103374694,2020,Hidráulica,6,Cantabria
576,7950.637,0.2250885606517578,2019,Eólica,6,Cantabria
577,6888.136,0.2301457863579268,2020,Eólica,6,Cantabria
578,6362.832,0.1894639820294192,2020,Eólica,6,Cantabria
579,7338.098,0.1628060122272604,2020,Eólica,6,Cantabria
580,3771.057,0.124744052790647,2020,Eólica,6,Cantabria
581,2525.293,0.1080183312146017,2020,Eólica,6,Cantabria
582,1879.501,0.0824989925756871,2020,Eólica,6,Cantabria
583,4528.121,0.2152028326361487,2020,Eólica,6,Cantabria
584,4524.09,0.2151955886352733,2020,Eólica,6,Cantabria
585,8390.82,0.2149304811387733,2020,Eólica,6,Cantabria
586,10148.598,0.3258908316556735,2020,Eólica,6,Cantabria
587,9874.142,0.2189086196578953,2020,Eólica,6,Cantabria
588,96.596,0.0027347059870444,2019,Solar fotovoltaica,6,Cantabria
589,145.21,0.0048517435830295,2020,Solar fotovoltaica,6,Cantabria
590,186.698,0.0055592457127468,2020,Solar fotovoltaica,6,Cantabria
591,188.535,0.0041829138170771,2020,Solar fotovoltaica,6,Cantabria
592,259.88,0.0085966572340946,2020,Solar fotovoltaica,6,Cantabria
593,237.966,0.0101788941741864,2020,Solar fotovoltaica,6,Cantabria
594,268.473,0.0117843789568467,2020,Solar fotovoltaica,6,Cantabria
595,219.533,0.0104334940380594,2020,Solar fotovoltaica,6,Cantabria
596,219.283,0.0104305471957252,2020,Solar fotovoltaica,6,Cantabria
597,146.433,0.0037508747827499,2020,Solar fotovoltaica,6,Cantabria
598,140.691,0.0045178562592062,2020,Solar fotovoltaica,6,Cantabria
599,74.397,0.0016493731381104,2020,Solar fotovoltaica,6,Cantabria
600,6517.083,0.1845035601698379,2019,Otras renovables,6,Cantabria
601,5852.967,0.1955588119546413,2020,Otras renovables,6,Cantabria
602,4479.663,0.1333894703065952,2020,Otras renovables,6,Cantabria
603,6854.239,0.1520709206176539,2020,Otras renovables,6,Cantabria
604,7105.815,0.2350556253805157,2020,Otras renovables,6,Cantabria
605,6914.823,0.2957786051378379,2020,Otras renovables,6,Cantabria
606,7061.127,0.309941768559306,2020,Otras renovables,6,Cantabria
607,7036.509,0.3344161228619453,2020,Otras renovables,6,Cantabria
608,6931.219,0.3296945358436703,2020,Otras renovables,6,Cantabria
609,7199.104,0.1844047287974319,2020,Otras renovables,6,Cantabria
610,6458.625,0.2073987631200018,2020,Otras renovables,6,Cantabria
611,6753.154,0.1497166660634609,2020,Otras renovables,6,Cantabria
612,3540.5975,0.1002369992646139,2019,Residuos renovables,6,Cantabria
613,3307.7555,0.1105184320732426,2020,Residuos renovables,6,Cantabria
614,3482.363,0.1036931920962103,2020,Residuos renovables,6,Cantabria
615,3051.5825,0.0677036444331343,2020,Residuos renovables,6,Cantabria
616,3264.915,0.1080012126883723,2020,Residuos renovables,6,Cantabria
617,3402.8075,0.1455536397536962,2020,Residuos renovables,6,Cantabria
618,3537.8755,0.155291837891124,2020,Residuos renovables,6,Cantabria
619,3458.1715,0.1643525653447864,2020,Residuos renovables,6,Cantabria
620,3408.465,0.1621290982314071,2020,Residuos renovables,6,Cantabria
621,3436.84,0.0880345037549347,2020,Residuos renovables,6,Cantabria
622,3375.166,0.1083830155373139,2020,Residuos renovables,6,Cantabria
623,3436.9155,0.0761960308030637,2020,Residuos renovables,6,Cantabria
624,33604.108,0.7052287134949982,2020,Hidráulica,6,Cantabria
625,32883.652,0.6625128420641035,2021,Hidráulica,6,Cantabria
626,24006.9,0.609806017273938,2021,Hidráulica,6,Cantabria
627,18199.794,0.5358230308413218,2021,Hidráulica,6,Cantabria
628,17597.255,0.5365008998843677,2021,Hidráulica,6,Cantabria
629,13223.311,0.4884147806061601,2021,Hidráulica,6,Cantabria
630,10065.259,0.4357636696011012,2021,Hidráulica,6,Cantabria
631,2833.783,0.1967655488106542,2021,Hidráulica,6,Cantabria
632,5357.63,0.2741105737014285,2021,Hidráulica,6,Cantabria
633,3268.006,0.1714581875606946,2021,Hidráulica,6,Cantabria
634,20693.787,0.5494130785394,2021,Hidráulica,6,Cantabria
635,45093.278,0.668464164464563,2021,Hidráulica,6,Cantabria
636,4765.84,0.1000177481849243,2020,Eólica,6,Cantabria
637,9074.002,0.1828155477960708,2021,Eólica,6,Cantabria
638,7451.76,0.1892842510811991,2021,Eólica,6,Cantabria
639,5379.714,0.158385015816085,2021,Eólica,6,Cantabria
640,4782.832,0.1458178376113632,2021,Eólica,6,Cantabria
641,3419.318,0.1262955587139026,2021,Eólica,6,Cantabria
642,2328.612,0.1008145453780334,2021,Eólica,6,Cantabria
643,1485.593,0.1031531073318832,2021,Eólica,6,Cantabria
644,4775.46,0.2443252110146135,2021,Eólica,6,Cantabria
645,5284.029,0.2772302239831107,2021,Eólica,6,Cantabria
646,7213.544,0.1915171648485324,2021,Eólica,6,Cantabria
647,12319.492,0.1826245350007127,2021,Eólica,6,Cantabria
648,91.306,0.0019161827748671,2020,Solar fotovoltaica,6,Cantabria
649,113.972,0.0022962143510012,2021,Solar fotovoltaica,6,Cantabria
650,177.811,0.0045166272087398,2021,Solar fotovoltaica,6,Cantabria
651,222.155,0.0065405007010823,2021,Solar fotovoltaica,6,Cantabria
652,244.402,0.0074512696970941,2021,Solar fotovoltaica,6,Cantabria
653,213.546,0.0078875118901251,2021,Solar fotovoltaica,6,Cantabria
654,232.574,0.0100690205481852,2021,Solar fotovoltaica,6,Cantabria
655,233.561,0.0162174585512599,2021,Solar fotovoltaica,6,Cantabria
656,186.219,0.0095274583956164,2021,Solar fotovoltaica,6,Cantabria
657,186.187,0.0097684293013424,2021,Solar fotovoltaica,6,Cantabria
658,88.132,0.0023398749314388,2021,Solar fotovoltaica,6,Cantabria
659,102.61,0.0015210938516314,2021,Solar fotovoltaica,6,Cantabria
660,6093.836,0.1278875821530363,2020,Otras renovables,6,Cantabria
661,6406.274,0.1290683527115958,2021,Otras renovables,6,Cantabria
662,4349.544,0.1104839901693993,2021,Otras renovables,6,Cantabria
663,6798.794,0.2001643758795178,2021,Otras renovables,6,Cantabria
664,6706.936,0.2044794599763918,2021,Otras renovables,6,Cantabria
665,6870.407,0.2537646076372269,2021,Otras renovables,6,Cantabria
666,7134.66,0.3088867979409365,2021,Otras renovables,6,Cantabria
667,6419.98,0.4457754485976604,2021,Otras renovables,6,Cantabria
668,6471.388,0.331093389675013,2021,Otras renovables,6,Cantabria
669,7027.933,0.3687253494877289,2021,Otras renovables,6,Cantabria
670,6898.387,0.1831498525922865,2021,Otras renovables,6,Cantabria
671,6829.31,0.1012379051933081,2021,Otras renovables,6,Cantabria
672,3094.853,0.0649497733921738,2020,Residuos renovables,6,Cantabria
673,1156.839,0.0233070430772286,2021,Residuos renovables,6,Cantabria
674,3382.078,0.0859091142667235,2021,Residuos renovables,6,Cantabria
675,3365.597,0.099087076761993,2021,Residuos renovables,6,Cantabria
676,3468.6225,0.1057505328307832,2021,Residuos renovables,6,Cantabria
677,3347.355,0.1236375411525852,2021,Residuos renovables,6,Cantabria
678,3336.8715,0.1444659665317436,2021,Residuos renovables,6,Cantabria
679,3428.908,0.2380884367085421,2021,Residuos renovables,6,Cantabria
680,2754.8095,0.1409433672133285,2021,Residuos renovables,6,Cantabria
681,3293.9205,0.1728178096671233,2021,Residuos renovables,6,Cantabria
682,2771.411,0.0735800290883421,2021,Residuos renovables,6,Cantabria
683,3113.3435,0.0461523014897847,2021,Residuos renovables,6,Cantabria
684,56524.881,0.0462828508598604,2018,Hidráulica,7,Castilla - La Mancha
685,65394.535,0.0744613924209279,2019,Hidráulica,7,Castilla - La Mancha
686,68060.45,0.0682606904144673,2019,Hidráulica,7,Castilla - La Mancha
687,66665.149,0.05967701596416,2019,Hidráulica,7,Castilla - La Mancha
688,64692.345,0.0678031858831627,2019,Hidráulica,7,Castilla - La Mancha
689,48251.199,0.0489777370534038,2019,Hidráulica,7,Castilla - La Mancha
690,59170.406,0.0615231256283332,2019,Hidráulica,7,Castilla - La Mancha
691,51212.644,0.0645549956790911,2019,Hidráulica,7,Castilla - La Mancha
692,47172.254,0.0582555409459045,2019,Hidráulica,7,Castilla - La Mancha
693,24349.004,0.0310640198559437,2019,Hidráulica,7,Castilla - La Mancha
694,24587.189,0.0152324798366716,2019,Hidráulica,7,Castilla - La Mancha
695,46057.884,0.0460957771719114,2019,Hidráulica,7,Castilla - La Mancha
696,1003724.223,0.8218543355719466,2018,Eólica,7,Castilla - La Mancha
697,611174.978,0.6959135021712445,2019,Eólica,7,Castilla - La Mancha
698,654481.477,0.6564070246890865,2019,Eólica,7,Castilla - La Mancha
699,830498.321,0.7434418478615432,2019,Eólica,7,Castilla - La Mancha
